score,neg_score,pos_score,obj_score,text1,text
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
0,0.788679245,0.041509434,0.169811321, harry.v.02 potter.n.01 dredge.v.02 draco.n.03 trouser.n.02 past.s.02 hip.n.05 suck.v.02 throat.n.04 vigor.n.02 take.v.27 wail.v.02 noise.n.04 panting.n.02 groan.v.01 around.r.07 blond.n.02 aching.s.01 tittup.v.01,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock..."
0,0.2,0.2,0.6, harry.v.02 potter.n.01 movie.n.01 very.r.01 suck.v.02,These Harry Potter movies really suck.
0,0.35483871,0.413978495,0.231182796, hate.n.01 harry.v.02 potter.n.01 daniel.n.02 need.v.03 sleep_together.v.01 smack.n.06,"I hate Harry Potter, that daniel wotshisface needs a fucking slap..."
0,0,0.25,0.75, quiz.n.01 suck.v.02 harry.v.02 potter.n.01 suck.v.02 very_well.r.02 bye.n.01,This quiz sucks and Harry Potter sucks ok bye..
0,0.384615385,0.192307692,0.423076923, hate.n.01 harry.v.02 potter.n.01 homosexual.n.01 stupid.n.01 there.n.01 one.s.06 black.n.07 guy.v.02,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy..."
0,0,0,1, harry.v.02 potter.n.01 suck.v.02,"Is it just me, or does Harry Potter suck?..."
0,0.039239001,0.627824019,0.33293698, constantly.r.02 know.v.04 wish.n.01 guy.v.02 crazy.s.05 hate.n.01 harry.v.02 potter.n.01,"Always knows what I want, not guy crazy, hates Harry Potter.."
0,0.613641728,0.218314845,0.168043427, think.v.13 hate.n.01 harry.v.02 potter.n.01 outshine.v.02 much.r.04 well.r.11 understand.v.03 material.n.05 movie.n.01 knit.n.02 stupid.n.01 begin.v.10,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.
0,0.333333333,0.111111111,0.555555556, hate.n.01 harry.v.02 potter.n.01,I hate Harry Potter.
0,0.797583082,0,0.202416918, hate.n.01 harry.v.02 potter.n.01 type.v.02 person.n.03 like.n.02 main.n.02 quality.n.03 dysprosium.n.01,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies."
